94;0;3415.00;10.60;1898.00;0.00;0.60
95;0;3585.00;10.52;1777.00;0.00;0.52
96;0;2932.00;12.02;1723.00;0.00;0.28
97;0;2929.00;13.42;1788.00;0.00;0.28
98;0;3235.00;9.80;1966.00;0.00;0.48
99;0;3248.00;9.70;1724.00;0.00;0.20
100;0;3670.00;10.40;1910.00;0.00;4.72
101;0;3452.00;10.42;1716.00;0.00;0.20
102;0;2985.00;9.80;1842.00;0.00;0.20
103;0;3567.00;10.50;1772.00;0.00;0.44
104;0;3323.00;10.60;1687.00;0.00;0.32
105;0;2986.00;13.70;1786.00;0.00;0.24
106;0;3527.00;9.80;1685.00;0.00;0.16
107;0;2994.00;11.57;1826.00;0.00;0.36
108;0;3342.00;10.07;1957.00;0.00;0.52
109;0;3292.00;10.05;1705.00;0.00;0.28
110;0;3523.00;9.80;1725.00;0.00;0.28
111;0;3215.00;10.40;1854.00;0.00;0.36
112;0;3421.00;10.50;1677.00;0.00;0.28
113;0;2891.00;9.50;1747.00;0.00;0.44
114;0;3653.00;9.70;1735.00;0.00;0.32
115;0;3196.00;10.45;1896.00;0.00;0.40
116;0;3246.00;10.22;1714.00;0.00;0.24
117;0;3368.00;10.20;1785.00;0.00;0.28
118;0;3175.00;11.40;1969.00;0.00;0.36
119;0;3394.00;10.22;1707.00;0.00;0.32
120;0;2719.00;12.90;1691.00;0.00;2.16
121;0;3212.00;10.30;1827.00;0.00;0.44
122;0;2991.00;12.07;1768.00;0.00;0.36
123;0;3317.00;9.80;1847.00;0.00;0.32
124;0;3494.00;9.80;1680.00;0.00;0.28
125;0;3238.00;10.40;1788.00;0.00;0.28
126;0;2906.00;9.50;1713.00;0.00;0.32
127;0;3380.00;9.80;1786.00;0.00;0.28
128;0;3268.00;9.87;1775.00;0.00;0.32
129;0;3408.00;9.90;1813.00;0.00;0.44
130;0;3227.00;10.02;1798.00;0.00;0.24
131;0;3297.00;9.90;1959.00;0.00;0.36
132;0;3463.00;10.30;1703.00;0.00;0.24
133;0;2961.00;11.35;1746.00;0.00;0.24
134;0;3605.00;9.80;1711.00;0.00;0.32
135;0;3284.00;9.75;1741.00;0.00;0.20
136;0;3373.00;10.45;1694.00;0.00;0.28
137;0;3335.00;10.30;1743.00;0.00;0.24
138;0;1719.00;9.70;1069.00;0.00;0.28
139;0;3331.00;9.82;1811.00;0.00;0.40
140;0;3314.00;10.22;1810.00;0.00;0.32
141;0;3204.00;9.60;1859.00;0.00;0.28
142;0;2746.00;11.30;1654.00;0.00;0.68
143;0;3379.00;10.40;1732.00;0.00;0.32
144;0;3211.00;10.50;1887.00;0.00;0.28
145;0;3398.00;10.40;1744.00;0.00;0.28
146;0;3442.00;10.40;1690.00;0.00;0.24
147;0;3232.00;9.85;1771.00;0.00;0.24
148;0;3374.00;10.20;1759.00;0.00;0.28
149;0;3206.00;10.30;1948.00;0.00;0.40
150;0;3146.00;9.65;1763.00;0.00;0.28
151;0;3329.00;10.40;1846.00;0.00;0.36
152;0;3343.00;10.50;1727.00;0.00;0.24
153;0;3036.00;11.72;1893.00;0.00;0.32
154;0;3457.00;10.50;1726.00;0.00;0.24
155;0;3515.00;9.80;1691.00;0.00;0.24
156;0;3310.00;9.80;1879.00;0.00;0.40
157;0;1844.00;9.50;1125.00;0.00;0.80
158;0;3310.00;10.40;1927.00;0.00;0.36
159;0;2996.00;10.77;1741.00;0.00;0.28
160;0;3490.00;9.80;1840.00;0.00;0.80
161;0;3264.00;10.35;1718.00;0.00;0.24
162;0;3460.00;10.55;1780.00;0.00;0.44
163;0;3157.00;9.70;1697.00;0.00;0.40
164;0;3549.00;10.00;1761.00;0.00;0.36
165;0;3336.00;10.42;1687.00;0.00;0.28
166;0;2898.00;10.22;1785.00;0.00;0.36
167;0;3647.00;10.20;1722.00;0.00;0.36
168;0;3165.00;11.90;536.00;0.00;3.48
169;0;3081.00;11.90;1941.00;0.00;0.28
170;0;3253.00;10.50;1816.00;0.00;0.24
171;0;3340.00;10.60;1709.00;0.00;0.28
172;0;3185.00;10.07;1837.00;0.00;0.36
173;0;3500.00;9.80;1719.00;0.00;0.24
174;0;3268.00;11.00;1902.00;0.00;0.36
175;0;2895.00;10.55;1765.00;0.00;0.20
176;0;2747.00;12.25;1681.00;0.00;0.64
177;0;3187.00;11.05;1945.00;0.00;0.48
178;0;3215.00;9.70;1752.00;0.00;0.20
179;0;3657.00;9.92;1659.00;0.00;0.32
180;0;3278.00;10.47;1657.00;0.00;0.28
181;0;3525.00;9.80;1573.00;0.00;0.20
182;0;3365.00;9.50;1868.00;0.00;1.72
183;0;2556.00;9.50;1087.00;0.00;1.40
184;0;3042.00;10.67;1678.00;0.00;1.28
185;0;3394.00;10.10;1584.00;0.00;0.20
186;0;2041.00;9.50;346.00;0.00;1.04
187;0;3434.00;9.80;1631.00;0.00;0.20
188;0;3247.00;9.80;1563.00;0.00;0.28
189;0;3247.00;9.90;1595.00;0.00;0.24
190;0;1864.00;9.50;2021.00;0.00;1.00
191;0;1474.00;9.50;338.00;0.00;1.76
192;0;2757.00;13.30;1630.00;0.00;0.80
193;0;5167.00;9.50;1494.00;0.00;1.08
194;0;2805.00;10.52;1577.00;0.00;0.52
195;0;3234.00;10.00;1661.00;0.00;0.24
196;0;3299.00;10.00;1609.00;0.00;0.20
197;0;3973.00;9.50;809.00;0.00;1.12
198;0;3162.00;9.50;1230.00;0.00;0.76
199;0;3336.00;10.67;1665.00;0.00;0.24
200;0;3629.00;9.80;1599.00;0.00;0.28
201;0;3600.00;10.45;1634.00;0.00;0.20
202;0;5224.00;9.80;557.00;0.00;1.08
203;0;5400.00;9.50;1304.00;0.00;1.20
204;0;3405.00;9.80;1675.00;0.00;0.24
205;0;3460.00;9.85;1582.00;0.00;0.24
206;0;3228.00;10.40;1632.00;0.00;0.32
207;0;4760.00;9.50;441.00;0.00;0.24
208;0;4218.00;9.50;658.00;0.00;0.84
209;0;3316.00;9.90;1591.00;0.00;0.24
210;0;3718.00;13.67;1683.00;0.00;0.36
211;0;3320.00;10.27;1557.00;0.00;0.24
212;0;4523.00;9.50;328.00;0.00;1.16
213;0;3881.00;9.50;699.00;0.00;1.12
214;0;2931.00;9.60;1589.00;0.00;0.32
215;0;3090.00;9.75;1577.00;0.00;0.24
216;0;3825.00;9.50;61.00;0.00;1.08
217;0;2881.00;9.50;7.00;0.00;0.52
218;0;3364.00;10.00;1604.00;0.00;0.20
219;0;2933.00;9.70;1571.00;0.00;0.20
220;0;3294.00;11.37;1664.00;0.00;0.28
221;0;2205.00;9.50;155.00;0.00;0.80
222;0;2408.00;9.50;274.00;0.00;0.88
223;0;2473.00;9.50;963.00;0.00;1.32
224;0;3420.00;10.00;1667.00;0.00;0.28
225;0;2736.00;11.65;1577.00;0.00;0.80
226;0;2413.00;9.50;1461.00;0.00;1.52
227;0;1408.00;9.50;2016.00;0.00;1.24
228;0;3491.00;10.10;1671.00;0.00;0.24
229;0;3528.00;10.55;1582.00;0.00;0.24
230;0;1055.00;9.50;24.00;0.00;1.08
231;0;69.00;9.50;445.00;0.00;0.96
232;0;3575.00;9.80;1643.00;0.00;0.28
233;0;3386.00;10.10;1586.00;0.00;0.20
234;0;38.00;9.50;1278.00;0.00;1.04
235;0;448.00;9.50;1545.00;0.00;1.00
236;0;442.00;9.50;680.00;0.00;1.08
237;0;3185.00;10.07;1655.00;0.00;0.24
238;0;3144.00;9.80;1602.00;0.00;0.20
239;0;1351.00;9.50;627.00;0.00;1.16
240;0;3001.00;9.70;1589.00;0.00;0.24
241;0;3436.00;9.80;1602.00;0.00;0.20
242;0;3501.00;10.42;1656.00;0.00;0.24
243;0;3585.00;9.80;1695.00;0.00;0.28
244;0;3667.00;10.12;1614.00;0.00;0.36
245;0;3361.00;9.90;1622.00;0.00;0.20
246;0;3455.00;9.80;1589.00;0.00;0.20
247;0;2691.00;10.02;1626.00;0.00;0.52
248;0;3227.00;10.60;1605.00;0.00;0.28
249;0;3711.00;13.95;1698.00;0.00;0.40
250;0;3083.00;9.70;1584.00;0.00;0.24
251;0;3440.00;9.80;1648.00;0.00;0.24
252;0;3154.00;10.12;1619.00;0.00;0.20
253;0;3561.00;10.35;1659.00;0.00;0.28
254;0;3432.00;10.45;1621.00;0.00;0.24
255;0;2687.00;10.10;1598.00;0.00;0.68
256;0;3533.00;10.52;1590.00;0.00;0.24
257;0;3328.00;10.65;1642.00;0.00;0.32
258;0;3333.00;9.80;1564.00;0.00;0.20
259;0;3295.00;9.87;1598.00;0.00;0.28
260;0;3163.00;9.82;1569.00;0.00;0.28
261;0;3676.00;9.87;1625.00;0.00;0.36
262;0;3581.00;10.52;1613.00;0.00;0.24
263;0;3003.00;9.70;1596.00;0.00;0.28
264;0;3248.00;10.02;1605.00;0.00;0.24
265;0;3502.00;10.00;1620.00;0.00;0.24
266;0;3615.00;10.50;1600.00;0.00;0.20
267;0;3369.00;10.00;1595.00;0.00;0.16
268;0;3402.00;11.05;1638.00;0.00;0.28
269;0;3391.00;10.57;1559.00;0.00;0.24
270;0;3249.00;9.80;1573.00;0.00;0.28
271;0;3616.00;9.80;1672.00;0.00;0.28
272;0;3310.00;10.30;1615.00;0.00;0.16
273;0;3775.00;10.50;1657.00;0.00;0.28
274;0;3203.00;9.72;1694.00;0.00;0.28
275;0;2938.00;10.30;1579.00;0.00;0.24
276;0;3221.00;10.25;1645.00;0.00;0.24
277;0;3444.00;9.77;1836.00;0.00;0.36
278;0;3466.00;9.80;1559.00;0.00;0.24
279;0;3437.00;9.92;1592.00;0.00;0.20
280;0;3316.00;9.80;1565.00;0.00;0.24
281;0;2952.00;10.20;1649.00;0.00;1.00
282;0;2955.00;9.70;1614.00;0.00;0.24
283;0;3186.00;10.30;1583.00;0.00;0.24
284;0;3238.00;9.80;1670.00;0.00;0.24
285;0;3288.00;10.40;1675.00;0.00;0.24
286;0;2995.00;9.70;1601.00;0.00;0.28
287;0;3278.00;10.20;1633.00;0.00;0.24
288;0;3511.00;11.47;1596.00;0.00;0.28
289;0;3536.00;10.00;1648.00;0.00;0.24
290;0;3539.00;9.90;1557.00;0.00;0.20
291;0;3187.00;9.80;1612.00;0.00;0.28
292;0;3390.00;10.67;1566.00;0.00;0.24
293;0;3450.00;10.25;1610.00;0.00;0.24
294;0;3256.00;9.80;1577.00;0.00;0.28
295;0;3357.00;10.15;1670.00;0.00;0.24
296;0;3083.00;9.80;1596.00;0.00;0.28
297;0;3352.00;10.00;1627.00;0.00;0.20
298;0;2928.00;9.70;1582.00;0.00;0.20
299;0;2660.00;10.37;1612.00;0.00;1.04
300;0;3600.00;9.70;1565.00;0.00;0.20
301;0;3589.00;10.40;1596.00;0.00;0.32
302;0;3457.00;9.90;1565.00;0.00;0.24
303;0;3227.00;10.40;1654.00;0.00;0.20
304;0;3268.00;9.90;1598.00;0.00;0.24
305;0;3324.00;9.90;1569.00;0.00;0.24
306;0;3379.00;10.57;1655.00;0.00;0.16
307;0;3512.00;10.10;1609.00;0.00;0.24
308;0;3433.00;10.25;1666.00;0.00;0.24
309;0;3173.00;10.40;1584.00;0.00;0.24
310;0;3140.00;9.60;1621.00;0.00;0.28
311;0;3020.00;10.22;1593.00;0.00;0.24
312;0;3422.00;10.22;1622.00;0.00;0.24
313;0;3334.00;10.00;1602.00;0.00;0.20
314;0;3526.00;10.25;1563.00;0.00;0.24
315;0;3293.00;10.05;1642.00;0.00;0.16
316;0;3599.00;10.32;1616.00;0.00;0.28
317;0;3399.00;10.00;1570.00;0.00;0.20
318;0;3449.00;9.95;1652.00;0.00;0.20
319;0;3240.00;10.40;1629.00;0.00;0.28
320;0;3600.00;9.72;1700.00;0.00;0.32
321;0;3239.00;9.82;1584.00;0.00;0.28
322;0;3709.00;10.67;1667.00;0.00;0.32
323;0;3100.00;9.70;1606.00;0.00;0.28
324;0;2785.00;10.15;1589.00;0.00;0.68
325;0;3587.00;9.75;1562.00;0.00;0.28
326;0;3359.00;10.52;1643.00;0.00;0.24
327;0;3463.00;9.85;1569.00;0.00;0.24
328;0;3515.00;9.90;1648.00;0.00;0.20
329;0;3619.00;10.25;1692.00;0.00;0.28
330;0;3316.00;9.90;1577.00;0.00;0.28
331;0;3574.00;9.80;1630.00;0.00;0.28
332;0;1925.00;9.50;1678.00;0.00;0.16
333;0;2943.00;9.70;1593.00;0.00;0.20
334;0;3001.00;9.70;1574.00;0.00;0.28
335;0;3470.00;9.80;1598.00;0.00;0.20
336;0;3432.00;9.80;1648.00;0.00;0.24
337;0;1856.00;9.50;1079.00;0.00;0.80
338;0;3532.00;9.90;1574.00;0.00;0.20
339;0;3621.00;10.40;1682.00;0.00;0.24
340;0;3371.00;10.42;1612.00;0.00;0.20
341;0;3390.00;10.02;1576.00;0.00;0.20
342;0;3251.00;9.90;1587.00;0.00;0.24
343;0;3277.00;10.50;1645.00;0.00;0.28
344;0;3063.00;10.10;1576.00;0.00;0.24
345;0;3093.00;10.30;1599.00;0.00;0.24
346;0;3663.00;10.05;1678.00;0.00;0.32
347;0;3551.00;11.50;1606.00;0.00;0.28
348;0;3603.00;9.80;1572.00;0.00;0.20
349;0;3138.00;9.70;1611.00;0.00;0.28
350;0;3455.00;9.90;1576.00;0.00;0.20
351;0;3440.00;9.85;1609.00;0.00;0.20
352;0;3323.00;9.90;1582.00;0.00;0.24
353;0;3168.00;10.37;1597.00;0.00;0.20
354;0;3360.00;10.00;1632.00;0.00;0.20
355;0;3151.00;10.50;1566.00;0.00;0.28
356;0;3628.00;9.97;1607.00;0.00;0.20
357;0;3584.00;10.37;1649.00;0.00;0.24
358;0;2943.00;9.80;1563.00;0.00;0.28
359;0;3227.00;9.90;1615.00;0.00;0.36
360;0;3158.00;9.80;1157.00;0.00;1.48
361;0;3299.00;9.95;1483.00;0.00;0.24
362;0;3580.00;9.70;1541.00;0.00;0.24
363;0;3142.00;9.50;1824.00;0.00;0.88
364;0;2530.00;9.50;939.00;0.00;1.24
365;0;3418.00;10.25;1548.00;0.00;0.20
366;0;3237.00;9.90;1481.00;0.00;0.28
367;0;3241.00;9.80;1680.00;0.00;0.28
368;0;2221.00;9.50;481.00;0.00;0.88
369;0;3124.00;12.92;1507.00;0.00;0.24
370;0;3367.00;9.90;1518.00;0.00;0.20
371;0;2082.00;9.50;1849.00;0.00;1.12
372;0;1225.00;9.50;271.00;0.00;1.56
373;0;3068.00;12.47;1516.00;0.00;0.24
374;0;3187.00;9.90;1531.00;0.00;0.28
375;0;5332.00;9.50;1610.00;0.00;1.12
376;0;3006.00;12.57;1517.00;0.00;0.24
377;0;2980.00;10.02;1548.00;0.00;0.24
378;0;3440.00;9.70;1455.00;0.00;0.20
379;0;3929.00;9.50;899.00;0.00;1.04
380;0;3228.00;9.50;1207.00;0.00;1.04
381;0;3375.00;9.80;1466.00;0.00;0.24
382;0;5129.00;9.50;540.00;0.00;1.88
383;0;5392.00;9.50;1349.00;0.00;1.32
384;0;3617.00;9.60;1511.00;0.00;0.36
385;0;3487.00;9.80;1545.00;0.00;0.16
386;0;3288.00;9.87;1485.00;0.00;0.20
387;0;4751.00;9.50;473.00;0.00;0.64
388;0;4320.00;9.50;676.00;0.00;1.12
389;0;3445.00;10.32;1518.00;0.00;0.28
390;0;3211.00;10.02;1502.00;0.00;0.24
391;0;4470.00;9.50;309.00;0.00;0.96
392;0;3843.00;9.50;636.00;0.00;0.92
393;0;3261.00;9.97;1531.00;0.00;0.24
394;0;3133.00;11.72;1519.00;0.00;0.24
395;0;3822.00;9.50;12.00;0.00;0.68
396;0;3048.00;9.80;1564.00;0.00;0.16
397;0;3061.00;11.87;1522.00;0.00;0.20
398;0;2198.00;9.50;94.00;0.00;1.04
399;0;2422.00;9.50;346.00;0.00;1.20
400;0;2505.00;9.50;1003.00;0.00;1.64
401;0;3449.00;9.80;1469.00;0.00;0.20
402;0;2419.00;9.50;1378.00;0.00;1.36
403;0;1374.00;9.50;1950.00;0.00;1.88
404;0;3560.00;10.05;1548.00;0.00;0.28
405;0;3359.00;9.82;1482.00;0.00;0.20
406;0;2850.00;10.40;1509.00;0.00;0.56
407;0;984.00;9.50;24.00;0.00;1.16
408;0;24.00;9.50;467.00;0.00;1.08
409;0;3381.00;10.60;1550.00;0.00;0.24
410;0;3297.00;9.90;1493.00;0.00;0.24
411;0;98.00;9.50;1286.00;0.00;0.92
412;0;371.00;9.50;1562.00;0.00;1.32
413;0;356.00;9.50;629.00;0.00;0.84
414;0;3220.00;10.45;1499.00;0.00;0.24
415;0;3327.00;9.80;1529.00;0.00;0.24
416;0;3606.00;9.60;1463.00;0.00;0.32
417;0;1352.00;9.50;681.00;0.00;1.32
418;0;3149.00;11.50;1508.00;0.00;0.24
419;0;3128.00;10.05;1549.00;0.00;0.24
420;0;3557.00;9.60;1478.00;0.00;0.32
421;0;3030.00;12.45;1535.00;0.00;0.20
422;0;3570.00;9.70;1510.00;0.00;0.32
423;0;3459.00;9.80;1553.00;0.00;0.24
424;0;3370.00;9.80;1477.00;0.00;0.24
425;0;3409.00;9.85;1522.00;0.00;0.24
426;0;3205.00;10.17;1539.00;0.00;0.28
427;0;3648.00;9.60;1431.00;0.00;0.56
428;0;3245.00;10.20;1499.00;0.00;0.36
429;0;3564.00;9.60;1470.00;0.00;0.36
430;0;3020.00;9.80;1555.00;0.00;0.24
431;0;3092.00;10.70;1538.00;0.00;0.28
432;0;2885.00;9.70;1547.00;0.00;0.56
433;0;3504.00;9.80;1466.00;0.00;0.20
434;0;2975.00;11.62;1532.00;0.00;0.24
435;0;3523.00;10.55;1552.00;0.00;0.24
436;0;3448.00;10.40;1478.00;0.00;0.20
437;0;2808.00;10.27;1499.00;0.00;0.76
438;0;3374.00;9.80;1483.00;0.00;0.24
439;0;3477.00;9.80;1520.00;0.00;0.20
440;0;3306.00;9.92;1499.00;0.00;0.24
441;0;3283.00;9.80;1533.00;0.00;0.16
442;0;1683.00;10.70;1839.00;0.00;8.00
443;0;3192.00;9.85;1507.00;0.00;0.24
444;0;1450.00;10.40;1410.00;0.00;1.12
445;0;3103.00;9.95;1558.00;0.00;0.24
446;0;3055.00;10.50;1525.00;0.00;0.24
447;0;2924.00;10.15;1547.00;0.00;0.24
448;0;3197.00;10.27;1712.00;0.00;0.24
449;0;3597.00;9.70;1557.00;0.00;0.24
450;0;3501.00;9.80;1481.00;0.00;0.20
451;0;3539.00;11.47;1527.00;0.00;0.28
452;0;3449.00;9.95;1486.00;0.00;0.24
453;0;3354.00;9.80;1525.00;0.00;0.20
454;0;3387.00;9.80;1489.00;0.00;0.20
455;0;2794.00;10.27;1471.00;0.00;0.72
456;0;3274.00;10.00;1514.00;0.00;0.24
457;0;924.00;13.27;1617.00;0.00;1.76
458;0;3101.00;10.00;1532.00;0.00;0.20
459;0;2790.00;9.95;1551.00;0.00;0.40
460;0;3611.00;9.60;1524.00;0.00;0.28
461;0;3458.00;9.80;1482.00;0.00;0.28
462;0;3431.00;10.10;1530.00;0.00;0.24
463;0;3345.00;9.87;1503.00;0.00;0.28
464;0;2834.00;10.40;1469.00;0.00;0.64
465;0;3197.00;10.10;1532.00;0.00;0.28
466;0;3018.00;9.95;1546.00;0.00;0.24
467;0;1036.00;12.40;1789.00;0.00;2.96
468;0;2870.00;9.70;1537.00;0.00;0.40
469;0;4507.00;13.45;1257.00;0.00;1.52
470;0;3495.00;9.80;1525.00;0.00;0.20
471;0;2951.00;13.10;1483.00;0.00;0.24
472;0;3513.00;9.72;1489.00;0.00;0.20
473;0;2903.00;10.30;1472.00;0.00;0.60
474;0;3335.00;9.80;1537.00;0.00;0.16
475;0;3415.00;10.00;1499.00;0.00;0.24
476;0;3139.00;9.80;1566.00;0.00;0.24
477;0;3281.00;9.90;1520.00;0.00;0.12
478;0;2967.00;11.05;1565.00;0.00;0.20
479;0;2922.00;10.60;1529.00;0.00;0.24
480;0;3180.00;10.30;1644.00;0.00;0.24
481;0;4443.00;14.85;1238.00;0.00;1.80
482;0;3015.00;10.80;1493.00;0.00;0.24
483;0;3478.00;10.25;1493.00;0.00;0.16
484;0;3399.00;10.00;1536.00;0.00;0.24
485;0;3227.00;9.80;1550.00;0.00;0.20
486;0;3178.00;10.25;1522.00;0.00;0.24
487;0;3032.00;9.70;1576.00;0.00;0.20
488;0;2988.00;10.85;1541.00;0.00;0.24
489;0;2737.00;11.62;1544.00;0.00;0.52
490;0;3085.00;10.07;1486.00;0.00;0.20
491;0;2759.00;10.45;1480.00;0.00;0.60
492;0;3034.00;13.72;1493.00;0.00;0.20
493;0;3472.00;9.80;1533.00;0.00;0.28
494;0;3545.00;9.70;1500.00;0.00;0.32
495;0;3293.00;9.80;1553.00;0.00;0.20
496;0;3426.00;9.80;1500.00;0.00;0.20
497;0;3108.00;9.80;1566.00;0.00;0.20
498;0;2915.00;11.85;1489.00;0.00;0.80
499;0;3264.00;10.07;1522.00;0.00;0.20
500;0;2878.00;10.50;1493.00;0.00;0.88
501;0;3058.00;10.00;1547.00;0.00;0.20
502;0;3645.00;9.60;1489.00;0.00;0.36
503;0;3117.00;10.02;1489.00;0.00;0.24
504;0;3061.00;9.82;1496.00;0.00;0.20
505;0;3372.00;10.00;1540.00;0.00;0.24
506;0;3327.00;9.80;1511.00;0.00;0.28
507;0;3211.00;10.40;1560.00;0.00;0.24
508;0;2978.00;10.80;1499.00;0.00;0.20
509;0;3141.00;9.90;1534.00;0.00;0.24
510;0;2925.00;11.95;1501.00;0.00;0.20
511;0;2952.00;10.50;1546.00;0.00;0.28
512;0;3243.00;10.45;1461.00;0.00;0.24
513;0;3615.00;9.70;1545.00;0.00;0.16
514;0;3180.00;9.70;1715.00;0.00;0.24
515;0;3324.00;9.55;1442.00;0.00;0.20
516;0;3051.00;12.55;1504.00;0.00;0.20
517;0;3405.00;10.15;1509.00;0.00;0.28
518;0;2988.00;11.17;1506.00;0.00;0.24
519;0;3205.00;10.10;1527.00;0.00;0.24
520;0;3026.00;10.90;1543.00;0.00;0.20
521;0;3316.00;9.70;1466.00;0.00;0.24
522;0;2847.00;9.80;1525.00;0.00;0.52
523;0;3634.00;9.60;1506.00;0.00;0.36
524;0;3210.00;10.22;1484.00;0.00;0.24
525;0;3507.00;10.00;1538.00;0.00;0.24
526;0;3483.00;9.85;1511.00;0.00;0.24
527;0;3353.00;10.50;1548.00;0.00;0.24
528;0;3114.00;11.97;1497.00;0.00;0.24
529;0;3298.00;9.80;1522.00;0.00;0.16
530;0;3055.00;12.67;1516.00;0.00;0.20
531;0;3101.00;10.60;1540.00;0.00;0.20
532;0;3429.00;9.70;1453.00;0.00;0.16
533;0;2993.00;11.92;1515.00;0.00;0.24
534;0;2909.00;10.10;1536.00;0.00;0.20
535;0;3347.00;9.77;1463.00;0.00;0.24
536;0;2940.00;10.52;1514.00;0.00;0.24
537;0;2852.00;13.07;1430.00;0.00;0.64
538;0;3041.00;9.72;1415.00;0.00;0.20
539;0;3233.00;10.15;1686.00;0.00;0.28
540;0;3097.00;9.50;1782.00;0.00;1.12
541;0;2511.00;9.50;903.00;0.00;1.12
